primary_name,ra,dec,vmag
K00011,19.404103,50.265128,nan
K00013,19.131414,46.868333,nan
K00013B,19.131414,46.868333,nan
K00017,19.78915,48.239944,13.3
K00017B,19.78915,48.239944,nan
K00018,19.960468,44.035053,13.37
K00020,19.082895,50.040386,13.44
K00022,18.841976,46.32336,13.44
K00041,19.425734,41.990269,11.2
K00042,18.876714,45.139833,nan
K00063,19.281747,49.548194,nan
K00064,19.767372,42.54744,13.14
K00069,19.427885,38.672359,9.93
K00070,19.179867,42.338715,12.5
K00072,19.045294,50.241299,10.96
K00075,19.433139,42.728333,nan
K00082,18.765516,47.208031,11.49
K00084,19.361387,37.851799,11.9
K00085,19.245916,41.151112,11.0
K00087,19.281166,47.884464,11.66
K00094,19.822206,41.891125,12.2
K00097,19.238768,41.089806,12.89
K00098,19.180588,47.33305,12.13
K00099,19.695621,44.53112,12.96
K00103,19.445557,37.751591,12.6
K00104,18.746309,47.497131,12.89
K00108,19.265638,40.064526,12.29
K00111,19.173637,42.166779,12.59
K00113,19.484909,37.671558,12.394
K00116,20.0576,44.337547,12.88
K00117,19.801888,48.208611,12.5
K00119,19.637278,46.062222,nan
K00122,18.9655,44.398045,12.34
K00123,19.359512,40.28487,12.37
K00137,19.871962,44.746319,13.55
K00145,19.787861,46.7815,nan
K00148,19.94261,40.94902,13.04
K00152,20.034472,44.381583,nan
K00153,19.19986,50.944328,13.46
K00157,19.807667,41.909142,13.709
K00174,19.788194,48.107556,nan
K00180,18.95962,46.249081,13.02
K00186,19.666417,50.47,nan
K00191,19.685806,41.221972,nan
K00195,19.295639,49.473333,nan
K00203,19.893028,47.815,nan
K00209,19.252861,48.040222,nan
K00227,18.956806,41.519194,nan
K00227B,18.956806,41.519194,nan
K00244,19.109222,39.487888,10.7
K00245,18.937302,44.518215,9.7
K00246,19.402155,49.040272,9.99
K00248,19.486305,40.591789,15.26
K00249,18.994789,45.972401,14.48
K00250,18.996063,46.56654,15.47
K00252,19.3601,48.822586,15.61
K00260,19.289833,44.208611,10.5
K00261,19.804642,40.525131,10.297
K00262,19.206722,50.033611,10.4
K00263,18.751587,47.774387,10.82
K00265,19.801254,50.408981,11.994
K00273,19.165234,38.22884,11.45
K00274,18.832815,43.980194,11.39
K00275,19.020746,47.848564,11.696
K00281,19.177,39.244289,11.947
K00282,19.230028,40.245278,nan
K00283,19.23539,40.942303,11.525
K00284,18.882389,41.342778,nan
K00284E,18.882389,41.342778,nan
K00284W,18.882389,41.342778,nan
K00285,19.272402,41.562958,11.565
K00289,18.863028,47.575001,12.8
K00291,19.818535,48.320332,12.848
K00292,19.155107,48.673431,12.87
K00295,18.982611,49.598331,12.3
K00299,19.044107,37.9645,12.899
K00302,19.70725,38.735833,nan
K00305,19.823601,41.300049,12.97
K00306,19.954638,41.38464,12.63
K00307,19.545355,41.61776,12.797
K00309,19.254869,42.542728,12.84
K00316,18.826132,43.889351,12.7
K00319,19.341167,44.872778,nan
K00321,19.456537,44.96822,12.52
K00328,19.571754,46.775471,12.82
K00364,19.724823,42.881149,10.09
K00365,19.832462,49.623447,11.2
K00366,19.444277,38.619255,11.714
K00367,18.964806,39.911944,nan
K00370,19.425861,44.528889,nan
K00371,19.978417,40.856389,nan
K00375,19.413417,51.144167,nan
K00377,19.038277,38.40089,13.8
K00399,19.59775,42.837222,nan
K00416,19.124361,41.988889,nan
K00421,19.993722,45.439722,nan
K00433,19.903389,48.3325,14.9
K00438,19.233056,51.081944,nan
K00448,19.804694,40.868889,nan
K00458,18.858861,43.191944,nan
K00466,19.076806,45.3325,nan
K00509,19.784778,41.755556,nan
K00518,19.162611,43.831944,nan
K00564,19.618722,42.290833,nan
K00600,19.083333,48.060833,nan
K00623,19.681778,50.558887,11.8
K00646,19.829944,40.510833,nan
K00674,19.355167,42.898333,nan
K00701,18.880861,45.349998,13.7
K00708,19.581872,46.128889,nan
K00719,19.43375,46.895833,nan
K00730,19.887889,47.279444,nan
K00760,19.477806,48.7275,nan
K00771,19.779917,49.316472,nan
K00780,19.588897,50.230278,nan
K00784,19.192778,39.339167,nan
K00806,19.018917,38.947222,nan
K00812,19.071944,39.278333,nan
K00824,18.883583,40.358056,nan
K00835,19.613472,40.663333,nan
K00841,19.482444,41.085833,nan
K00854,19.300583,41.811944,nan
K00855,19.450686,41.943889,nan
K00868,19.533861,42.307222,nan
K00877,19.5758,42.824972,nan
K00881,19.660639,42.935278,nan
K00886,19.651611,43.056389,nan
K00896,19.537428,43.581361,nan
K00898,18.8155,43.665556,nan
K00902,19.190139,43.898056,nan
K00904,19.011083,44.027778,nan
K00947,19.457528,46.429167,nan
K00952,19.856167,46.574167,nan
K00962,20.030722,45.013889,nan
K00972,18.800028,48.542222,nan
K00974,19.720183,45.988083,nan
K00975,19.157444,38.71389,8.22
K01019,19.765472,44.009167,10.3
K01078,19.988694,47.1575,nan
K01120,19.850472,41.680444,nan
K01126,19.850222,41.676111,nan
K01145,19.769917,44.264444,nan
K01209,19.220944,38.693333,nan
K01274,18.883778,45.087778,13.4
K01288,19.268,48.119722,15.1
K01298,19.57425,47.838889,nan
K01300,19.439611,48.445556,nan
K01314,19.01475,47.881111,nan
K01356,19.474667,42.931667,nan
K01408,19.352972,45.564444,nan
K01421,19.176694,49.156111,nan
K01422,19.102667,49.437222,nan
K01430,18.869333,48.825278,nan
K01431,19.134832,48.681667,13.5
K01439,19.390112,48.521111,12.9
K01442,19.069084,49.614445,12.5
K01463,19.217251,43.376389,12.3
K01466,18.989972,46.138889,nan
K01475,19.828694,39.846111,nan
K01477,19.176917,43.505833,nan
K01478,19.256584,51.209167,12.5
K01483,19.276833,50.253056,nan
K01486,19.621139,43.629444,nan
K01527,19.778089,43.498333,nan
K01546,19.900917,40.639722,nan
K01581,18.829278,43.734444,nan
K01596,19.834,46.961389,nan
K01611,19.271722,51.7575,nan
K01612,18.98575,48.423336,8.8
K01681,19.419,40.73,nan
K01686,19.900472,41.479167,nan
K01692,19.644945,42.075554,12.6
K01707,19.868222,43.363611,nan
K01739,19.443333,42.700833,nan
K01760,19.662917,39.031944,nan
K01772,19.486694,38.401944,nan
K01781,19.173695,49.523335,12.2
K01790,19.024806,41.993889,nan
K01809,19.630247,44.145556,nan
K01824,19.425486,38.127222,nan
K01840,19.722642,43.424722,nan
K01871,19.016917,46.582222,nan
K01873,19.720611,40.008611,nan
K01876,19.806028,49.626667,nan
K01894,19.823944,49.7975,nan
K01909,19.142722,47.115278,nan
K01924,19.619139,40.21389,7.8
K01925,19.578611,46.852776,9.4
K01930,18.86525,40.784444,nan
K02012,19.689528,46.602222,nan
K02020,19.639722,45.875,nan
K02048,19.537194,45.248889,nan
K02076,19.165167,46.141111,nan
K02094,19.710861,44.525833,nan
K02124,19.685888,49.379719,14.3
K02133,19.044861,44.116667,nan
K02169,19.013834,45.384445,12.4
K02184,19.345,52.220278,nan
K02218,19.292528,50.596944,nan
K02290,19.790083,50.698889,nan
K02339,19.444611,42.590833,nan
K02410,19.049528,44.857778,nan
K02418,19.832444,46.996667,nan
K02469,19.906333,41.435833,nan
K02529,20.114722,44.411944,nan
K02533,19.114389,48.645278,nan
K02626,19.624417,49.915,nan
K02650,19.567417,45.136667,nan
K02681,19.726278,42.380556,nan
K02687,19.507668,42.764168,10.2
K02703,19.358417,41.150556,nan
K02720,19.695971,44.039165,10.3
K02732,19.328111,46.744444,nan
K02750,19.71125,38.795833,nan
K02762,18.700778,44.159444,nan
K02770,19.35025,48.360833,nan
K02826,19.323194,44.185833,nan
K02828,19.903389,48.3325,nan
K02841,19.575944,44.9825,nan
K02882,19.839389,40.814722,nan
K02926,18.889056,47.174444,nan
K02931,19.047833,44.758333,nan
K02933,19.711861,51.257778,nan
K02992,19.782472,44.501389,nan
K03010,19.367361,38.743611,nan
K03034,19.132,38.165278,nan
K03083,19.198583,42.679444,nan
K03086,19.858972,48.001389,nan
K03125,19.411553,44.920833,nan
K03138,19.50025,41.830556,nan
K03179,19.953528,41.441111,nan
K03255,19.823167,44.026944,nan
K03278,19.435,38.455833,nan
K03282,19.605528,50.5025,nan
K03283,19.072611,45.368889,nan
K03663,19.317583,51.9625,12.6
K03680,19.552111,45.309722,nan
K03681,19.5085,37.860278,nan
K03683,19.39825,48.178056,nan
K03726,19.874917,42.403056,nan
K03749,19.0005,49.503889,nan
K03801,19.680444,45.098056,nan
K03923,19.538333,40.121944,nan
K04005,18.720111,44.033889,nan
K04032,19.048556,42.654444,nan
K04054,19.10725,41.889444,nan
K04087,19.023333,41.452222,nan
K04103,19.445111,38.874722,nan
K04121,19.105083,41.741389,nan
K04199,18.905833,40.575,nan
K04215,19.990786,45.827222,nan
K04356,20.032528,44.460556,nan
K04385,19.426611,38.7875,nan
K04418,19.534306,38.012222,nan
K04427,19.674472,39.274167,nan
K04452,19.620061,39.518889,nan
K04622,18.971139,49.0125,nan
K04717,18.912889,40.017778,nan
K04742,19.024417,39.28,nan
K04745,19.240694,49.968611,nan
K04898,19.156583,47.060833,nan
K04902,19.089028,46.917778,nan
K04939,19.347306,37.725833,nan
K04941,19.354333,37.742222,nan
K04961,19.605611,38.156111,nan
K04971,19.1925,38.4925,nan
K04978,19.106028,38.558056,nan
K05018,19.497639,38.907222,nan
K05021,19.660194,38.956389,nan
K05039,19.76025,39.169722,nan
K05084,19.695278,39.886389,nan
K05085,19.708361,39.824444,nan
K05124,19.353222,40.287778,nan
K05135,19.395611,40.358056,nan
K05155,19.680833,40.516944,nan
K05159,19.989806,40.5075,nan
K05198,19.221722,41.0275,nan
K05216,19.564222,41.290833,nan
K05228,19.321028,41.396389,nan
K05236,19.893194,41.315,nan
K05241,19.745333,41.413056,nan
K05247,19.301722,41.500556,nan
K05269,19.359861,41.750556,nan
K05278,19.622389,41.7475,nan
K05284,19.459361,41.816944,nan
K05290,19.346722,41.946389,nan
K05380,19.597444,42.806389,nan
K05423,19.654639,43.471111,nan
K05546,19.7315,44.645,nan
K05567,19.1195,44.968333,nan
K05574,19.353833,45.011389,nan
K05592,19.832194,45.291111,nan
K05612,19.431,45.47,nan
K05613,19.655167,45.469722,nan
K05622,19.02325,45.556111,nan
K05625,19.228556,45.566389,nan
K05626,19.229056,45.519722,nan
K05645,19.741972,45.681667,nan
K05689,19.678722,46.179167,nan
K05702,19.712972,46.319167,nan
K05706,19.603833,46.440833,nan
K05749,18.862278,46.994722,nan
K05790,19.15275,47.598056,nan
K05792,19.749889,47.526389,nan
K05798,19.846333,47.605833,nan
K05837,19.860972,48.224167,nan
K05850,19.886111,48.465556,nan
K05852,19.157361,48.556389,nan
K05855,19.653083,48.557778,nan
K05869,19.905,48.668333,nan
K05877,19.214556,48.886667,nan
K05888,19.39125,49.105,nan
K05924,19.646056,49.626944,nan
K05929,19.591028,49.800278,nan
K05932,19.0225,50.066111,nan
K05949,19.312361,50.409167,nan
K05953,19.093278,50.625556,nan
K05966,19.15725,51.158056,nan
K06194,19.189361,45.599722,nan
K06384,19.738278,39.158056,nan
HIP35821,7.3875,46.088,10.56
K06425,19.549278,39.691667,nan
K06676,19.544111,41.538056,nan
K06734,19.107306,42.063333,nan
K06745,19.619139,42.032778,nan
K06759,19.577556,42.113056,nan
K06786,19.728861,42.396667,nan
K06883,18.6975,43.141944,nan
K06927,18.855556,43.600556,nan
K06971,19.913333,43.976389,nan
K06981,19.279194,44.006944,nan
K07016,19.733583,44.2775,nan
K07040,19.737167,44.461111,nan
K07136,19.353861,45.598333,nan
K07179,19.824944,46.054722,nan
K07223,20.023028,46.34,nan
K07235,19.135083,46.686389,nan
K07345,19.042722,47.811111,nan
K07566,19.837139,41.785833,nan
K07567,19.463639,41.826944,nan
K07587,19.423917,43.936944,nan
K07591,19.393806,44.291667,nan
K07592,19.264556,44.448333,nan
K07599,19.544583,45.387778,nan
K07605,19.63125,46.341389,nan
K2-161,12.252917,-3.4955556,nan
K2-19,11.664028,0.60333333,nan
K2-27,11.434333,1.2305556,nan
K2-58,22.254789,-14.049806,nan
KC11C006815,23.284639,41.108139,nan
KC21C03846,14.434944,59.444167,nan
KELT-12,17.842694,36.570278,nan
KELT-16,20.951222,31.661111,nan
KELU-1,13.094194,-25.691389,nan
KEPLER-107,19.801883,48.208611,nan
KEPLER-114,19.608094,48.349528,nan
KEPLER-122,19.407472,39.949167,nan
KEPLER-124,19.116861,49.065,nan
KEPLER-127,19.012667,46.027972,nan
KEPLER-130,19.230044,40.245306,nan
KEPLER-132,18.882386,41.343028,nan
KEPLER-142,19.674594,48.481278,nan
KEPLER-15,19.746694,49.14,nan
KEPLER-150,19.215611,40.520833,nan
KEPLER-1542,19.048556,42.654444,nan
KEPLER-164,19.185389,47.63,nan
KEPLER-169,19.066667,40.919444,nan
KEPLER-172,18.891222,41.821944,nan
KEPLER-174,19.162611,43.832222,nan
KEPLER-192,19.194528,45.592778,nan
KEPLER-197,19.681761,50.559,nan
KEPLER-203,19.805997,41.388028,nan
KEPLER-206,19.442311,41.833861,nan
KEPLER-207,19.335367,42.166056,nan
KEPLER-208,19.592681,42.528,nan
KEPLER-215,19.6649,45.213694,nan
KEPLER-217,19.535861,46.2775,nan
KEPLER-218,19.694194,46.266667,nan
KEPLER-219,19.249267,46.762556,nan
KEPLER-220,19.43375,46.895778,nan
KEPLER-24,19.360889,38.343889,nan
KEPLER-265,19.367361,41.244722,nan
KEPLER-271,18.866861,44.284167,nan
KEPLER-279,19.159414,42.194833,nan
KEPLER-282,18.978472,44.797778,nan
KEPLER-299,18.880472,48.580556,nan
KEPLER-301,18.932194,49.233056,nan
KEPLER-304,19.629444,40.5575,nan
KEPLER-306,19.235917,40.616111,nan
KEPLER-310,19.255944,46.986667,nan
KEPLER-33,19.271836,46.005222,nan
KEPLER-334,19.142711,47.115194,nan
KEPLER-336,19.349175,41.331361,nan
KEPLER-338,18.865264,40.784333,nan
KEPLER-342,19.511872,46.726722,nan
KEPLER-350,19.027975,39.706111,nan
KEPLER-363,18.879472,41.305389,nan
KEPLER-399,19.966778,40.670833,nan
KEPLER-401,19.338861,50.863611,nan
KEPLER-402,19.224681,43.354611,nan
KEPLER-403,19.328111,46.744444,nan
KEPLER-411,19.173707,49.523258,nan
KEPLER-423,19.523722,46.391111,nan
KEPLER-431,18.740822,43.227778,nan
KEPLER-435,19.485833,43.197222,nan
KEPLER4678171,19.818944,39.707778,nan
KEPLER-55,19.011222,44.026389,nan
KEPLER-60,19.264083,42.265,nan
KEPLER-79,20.034475,44.381583,nan
KEPLER-80,19.740833,39.978889,nan
KEPLER-9,19.038278,38.400833,nan
KEPLER-92,19.272417,41.563056,nan
KH15D,6.6861667,9.4763889,nan
KIC003239671,19.506111,38.399722,nan
KIC003534118,19.221861,38.6275,nan
KIC003732035,19.107583,38.891972,nan
KIC003747817,19.445111,38.875,nan
KIC004043443,19.160167,39.190833,nan
KIC004138008,19.024444,39.280083,nan
KIC004242147,18.997972,39.360278,nan
KIC004478142,19.679111,39.575833,nan
KIC004548011,19.158083,39.603611,nan
KIC004912650,19.222778,40.096389,nan
KIC005104192,19.547167,40.258889,nan
KIC005480640,19.966778,40.670833,nan
KIC005860968,19.081389,41.151389,nan
KIC006137704,19.722556,41.427222,nan
KIC006185331,18.951583,41.535,nan
KIC006225454,19.817667,41.565278,nan
KIC006307063,19.841944,41.637472,nan
KIC006307083,19.842333,41.641944,nan
KIC006428794,19.10725,41.889333,nan
KIC006432345,19.210444,41.877972,nan
KIC006665223,18.782833,42.123056,nan
KIC006934986,19.143556,42.421667,nan
KIC007101828,19.082694,42.670278,nan
EPIC220192485,1.2753888,0.28999999,0.0
EPIC245944983W,23.675222,-11.021667,nan
EPIC248639411,10.283361,6.8663889,nan
GL1245A,19.898467,44.414261,nan
HII1220,3.7814444,22.881111,nan
HII_152,3.7271473,23.535997,10.7
HIP116454,23.597061,0.44597222,10.19
HIP42491,8.662411,5.7705361,8.41
WASP12,6.5091095,29.672302,11.7
GJ1002,0.11191667,-7.5475,nan
HIP109427,22.16995,6.1977778,3.52
HIP109474,22.177472,70.132528,5.52
HIP109527,22.186636,36.256944,7.23
HIP109638,22.209967,8.5548611,11.99
HIP109822,22.24395,-15.817667,6.55
HIP109857,22.250467,57.043472,4.18
HIP109926,22.264978,54.672722,7.5
HIP109941,22.266836,-14.184056,10.4
HIP11029,2.3670667,-10.777333,5.43
HIP80093,16.347986,40.961167,8.99
HIP80170,16.365344,19.153028,3.74
HIP80179,16.3679,1.0289167,4.82
HIP80331,16.399864,61.514083,2.73
HIP80459,16.423386,54.304528,10.13
HIP80480,16.428758,78.963611,5.55
HIP80628,16.463397,-8.3716944,4.62
HIP80644,16.465805,7.3054399,8.99
HIP80725,16.481295,18.414093,7.69
HIP80837,16.507975,4.1816111,7.27
HIP81010,16.543933,-15.987222,7.02
HIP81177,16.580831,21.742472,8.02
HIP81300,16.605883,-2.3238333,5.77
HIP81348,16.613632,31.096758,9.63
HIP81375,16.618992,0.25416667,7.09
HIP81425,16.630008,13.687194,6.3
HIP81813,16.710839,68.101139,7.56
HIP81833,16.714928,38.922472,3.48
HIP81919,16.732311,43.4755,8.3
HIP82020,16.754942,56.781694,4.84
HR7963,20.790139,36.490833,nan
HR8009,20.906194,40.703056,nan
HTR114-009,18.502139,50.084722,nan
HTR154-011,19.483153,47.969514,0.0
HTR171-008,4.6069667,38.251458,nan
K00010,18.752542,42.45108,13.56
K00277,19.416666,49.231945,11.87
KEPLER-238,19.193139,40.637778,nan
KEPLER-758,19.538972,41.135556,nan
KIC007289577,19.605583,42.809722,nan
KIC007353970,19.268333,42.935833,nan
KIC007357531,19.346833,42.955833,nan
KIC007533340,19.563833,43.111389,nan
KIC007742408,19.177556,43.471389,nan
KIC007768451,19.778083,43.498333,nan
KIC007813039,19.229278,43.505278,nan
KIC007826659,19.553222,43.555833,nan
KIC007830637,19.6365,43.533611,nan
KIC007866914,18.656861,43.664472,nan
KIC007877978,19.091444,43.691944,nan
KIC008044608,19.793611,43.823889,nan
KIC008073705,18.683306,43.915,nan
KIC008074805,18.737056,43.923889,nan
KIC008087812,19.205111,43.958611,nan
KIC008105398,19.633,43.913611,nan
KIC008142787,18.720111,44.034,nan
KIC008160953,19.342944,44.049722,nan
KIC008233802,19.464833,44.13,nan
KIC008257205,19.931472,44.132222,nan
KIC008332986,20.113944,44.281944,nan
KIC008374580,19.668361,44.330278,nan
KIC008474898,18.784389,44.576389,nan
KIC008524110,20.037222,44.570056,nan
KIC008546014,19.029611,44.622778,nan
KIC008644365,19.873028,44.736944,nan
KIC008644545,19.875917,44.744056,nan
KIC009009953,19.129972,45.353833,nan
KIC009025971,19.552111,45.309722,nan
KIC009086154,19.388917,45.435639,nan
KIC009116075,19.998056,45.448889,nan
KIC009159301,19.579556,45.516944,nan
KIC009391817,19.040444,45.990306,nan
KIC009425139,19.933,45.909444,nan
KIC009428430,19.510972,46.114722,nan
KIC009447166,18.828194,46.014167,nan
KIC009451096,18.987139,46.098056,nan
KIC009514372,19.044,46.143611,nan
KIC009520838,19.294083,46.130833,nan
KIC009635606,18.983194,46.373611,nan
KIC009661979,19.779806,46.371667,nan
KIC009909735,19.898833,46.793611,nan
KIC010028792,19.861139,46.965278,nan
KIC010089123,19.793222,47.081111,nan
KIC010292238,19.871833,47.346667,nan
KIC010336951,19.389083,47.445,nan
KIC010593626,19.281167,47.884472,nan
KIC010779233,18.87425,48.131389,nan
KIC010798331,19.487639,48.140556,nan
KIC010905746,18.908583,48.390833,nan
KIC010977671,19.521056,48.422167,nan
KIC011241912,19.375778,48.996111,nan
KIC011298298,19.502056,49.061667,nan
KIC011305996,19.730528,49.041111,nan
KIC011415243,19.819,49.212472,nan
KIC011462341,19.685889,49.379722,nan
KIC011498128,19.111417,49.406389,nan
KIC011551692,19.173694,49.523056,nan
KIC011656918,19.268639,49.769722,nan
KIC011769146,19.654611,49.963611,nan
KIC011820830,19.681111,50.084167,nan
KIC011909686,19.276833,50.253056,nan
KIC012071006,19.740333,50.518611,nan
KIC012400538,19.152361,51.249722,nan
KIC012417486,19.725361,51.263778,nan
KIC04166365,19.576972,39.232222,nan
KIC04484238,19.762389,39.503611,nan
KIC04574610,19.670944,39.682778,nan
KIC04853412,19.7525,39.933889,nan
KIC04857678,19.81225,39.916667,nan
KIC05252847,18.893972,40.470556,nan
KIC05510904,18.858917,40.715,nan
KIC07093428,18.823944,42.649444,nan
KIC07094508,18.857833,42.686111,nan
KIC07282890,19.470333,42.863611,nan
KIC07582086,18.713278,43.201111,nan
KIC08077525,18.846833,43.9475,nan
KIC08410157,18.791139,44.475556,nan
KIC09715099,19.589917,46.433611,nan
KIC09754284,18.868833,46.51,nan
KIC09779768,19.698278,46.540278,nan
KIC09814780,18.882361,46.61,nan
KIC10001391,19.139944,46.949722,nan
KIC10005758,19.289417,46.988056,nan
KIC10006140,19.301417,46.949444,nan
KIC10006542,19.31425,46.945278,nan
KIC10016032,19.579056,46.985278,nan
KIC10016239,19.584778,46.974722,nan
KIC10018963,19.650167,46.901667,nan
KIC10020423,19.686528,46.920556,nan
KIC10024648,19.782639,46.950556,nan
KIC10024862,19.786833,46.934444,nan
KIC10025841,19.805806,46.963056,nan
KIC10056387,18.853167,47.096389,nan
KIC10056387NW,18.853167,47.096389,nan
KIC10056387SE,18.853167,47.096389,nan
KIC10068024,19.256472,47.022778,nan
KIC10068307,19.265194,47.061111,nan
KIC10079226,19.564639,47.045556,nan
KIC10080792,19.604167,47.053333,nan
KIC10097040,19.9415,47.043889,nan
KIC10130853,19.169556,47.160556,nan
KIC10140513,19.440417,47.101389,nan
KIC10162436,19.915028,47.145278,nan
KIC10162999,19.925056,47.143611,nan
KIC10185553,18.698528,47.287778,nan
KIC10187031,18.765556,47.208056,nan
KIC10200820,19.258472,47.205556,nan
KIC10287145,19.777278,47.394444,nan
KIC10319590,18.780986,47.414389,nan
KIC10322381,18.895556,47.408333,nan
KIC10334122,19.310972,47.400278,nan
KIC10338279,19.424722,47.435278,nan
KIC10351834,19.756306,47.438333,nan
KIC10353715,19.794344,47.491222,nan
KIC10355856,19.837306,47.473611,nan
KIC10360722,19.926583,47.463056,nan
KIC10398088,19.266361,47.504167,nan
KIC10416779,19.75825,47.518056,nan
KIC10418344,19.789306,47.593056,nan
KIC10454113,18.9435,47.656389,nan
KIC10459987,19.149444,47.685556,nan
KIC10462940,19.248389,47.696944,nan
KIC10471412,19.485806,47.622222,nan
KIC10516096,18.826028,47.711111,nan
KIC10526294,19.20075,47.710278,nan
KIC10538299,19.546528,47.775833,nan
KIC10593351,19.273111,47.849167,nan
KIC10593535,19.278833,47.873333,nan
KIC10618260,19.875111,47.8825,nan
KIC10644253,18.728444,47.937778,nan
KIC10657664,19.233306,47.996389,nan
KIC10679429,19.793972,47.963611,nan
KIC10709834,18.763194,48.0825,nan
KIC10717871,19.054139,48.049167,nan
KIC10722485,19.2155,48.002222,nan
KIC10727668,19.362667,48.045,nan
KIC10730618,19.441806,48.093056,nan
KIC10732086,19.4795,48.041944,nan
KIC10749841,19.872583,48.096111,nan
KIC10796663,19.440111,48.104444,nan
KIC10797849,19.472417,48.1825,nan
KIC10813492,19.83725,48.198611,nan
KIC10813660,19.840472,48.198889,nan
KIC10815729,19.879139,48.108333,nan
KIC10850327,19.106083,48.220278,nan
KIC10850420,19.109833,48.205833,nan
KIC10907438,18.987528,48.3675,nan
KIC10917433,19.364333,48.332222,nan
KIC10935310,19.861056,48.331944,nan
KIC10972873,19.36175,48.443333,nan
KIC10974969,19.433778,48.422222,nan
KIC10979716,19.586056,48.401389,nan
KIC10988876,19.822472,48.490278,nan
KIC11025641,19.317167,48.5675,nan
KIC11026764,19.356861,48.514722,nan
KIC11029516,19.450831,48.586667,nan
KIC11070918,18.948167,48.693889,nan
KIC11071278,18.964417,48.655278,nan
KIC11099165,19.8805,48.607222,nan
KIC11100522,19.91425,48.668611,nan
KIC11122789,18.874972,48.735,nan
KIC11126267,19.039944,48.723333,nan
KIC11128041,19.116472,48.724167,nan
KIC11136719,19.429528,48.7,nan
KIC11137075,19.441389,48.711944,nan
KIC11138047,19.473972,48.734167,nan
KIC11146592,19.726361,48.772222,nan
KIC11152054,19.85875,48.766389,nan
KIC11179629,19.0385,48.828611,nan
KIC11182758,19.175417,48.819167,nan
KIC11187332,19.340028,48.876389,nan
KIC11193681,19.566722,48.835556,nan
KIC11197632,19.6835,48.885833,nan
KIC11229131,18.864083,48.914722,nan
KIC11240948,19.340444,48.903333,nan
KIC11244118,19.455667,48.953333,nan
KIC11253226,19.727667,48.928889,nan
KIC11253827,19.742167,48.977222,nan
KIC11283797,18.924667,49.053056,nan
KIC11362858,19.820361,49.184722,nan
KIC11389437,18.915417,49.229444,nan
KIC11390058,18.946083,49.291389,nan
KIC11392618,19.060389,49.2875,nan
KIC11395018,19.165417,49.251389,nan
KIC11403032,19.461861,49.296944,nan
KIC11409673,19.67575,49.273333,nan
KIC11444160,19.022056,49.341667,nan
KIC11445913,19.094611,49.305833,nan
KIC11453915,19.409083,49.365833,nan
KIC11467550,19.824778,49.352778,nan
KIC11494130,18.935111,49.415556,nan
KIC11512820,19.631778,49.477222,nan
KIC11550689,19.126111,49.5825,nan
KIC11551430,19.161222,49.501389,nan
KIC11554100,19.268444,49.526944,nan
KIC11554435,19.28175,49.548333,nan
KIC11565158,19.653722,49.545278,nan
KIC11599875,19.027694,49.613056,nan
KIC11612280,19.511861,49.663889,nan
KIC11615035,19.604,49.618889,nan
KIC11649962,18.971194,49.779444,nan
KIC11652870,19.096167,49.749167,nan
KIC11654380,19.171472,49.743056,nan
KIC11666358,19.615222,49.798889,nan
KIC11710285,19.361694,49.889167,nan
KIC11716643,19.591028,49.800278,nan
KIC11717120,19.60525,49.824167,nan
KIC11719930,19.687833,49.835556,nan
KIC11754352,19.105667,49.977778,nan
KIC11754974,19.13775,49.954167,nan
KIC11763874,19.484833,49.903056,nan
KIC11764567,19.509333,49.934444,nan
KIC11771760,19.732694,49.9225,nan
KIC11807274,19.206722,50.033611,nan
KIC11875511,19.811306,50.147222,nan
KIC11910501,19.305056,50.215833,nan
KIC11923629,19.759056,50.205,nan
KIC11968749,19.631722,50.361944,nan
KIC11970288,19.680833,50.316944,nan
KIC12006631,19.189306,50.453611,nan
KIC12009504,19.296056,50.48,nan
KIC12021625,19.733944,50.498333,nan
KIC12058453,19.302583,50.556111,nan
KIC12069127,19.686889,50.565278,nan
KIC12072958,19.792861,50.5675,nan
KIC12102573,19.083194,50.618333,nan
KIC12109550,19.381806,50.605556,nan
KIC12117868,19.683417,50.694722,nan
KIC12153742,19.211444,50.791944,nan
KIC12155015,19.264417,50.799722,nan
KIC12204797,19.282111,50.840556,nan
KIC12255108,19.306611,50.938611,nan
KIC12258514,19.439472,50.987222,nan
KIC12265063,19.671389,50.903611,nan
KIC12266582,19.718639,50.985278,nan
KIC12307366,19.431472,51.027222,nan
KIC12316126,19.731694,51.081389,nan
KIC12317678,19.777139,51.020278,nan
KIC12405425,19.342472,51.292778,nan
KIC12458908,19.373028,51.352778,nan
KIC12508433,19.347972,51.471667,nan
KIC12555240,19.305667,51.520833,nan
KIC12599700,19.259,51.604167,nan
KIC12644769,19.271714,51.7575,nan
KIC12735740,19.317585,51.962502,12.6
KIC12737015,19.365333,51.965,nan
KIC12785394,19.369667,52.058056,nan
KIC1435467,19.472167,37.059722,nan
KIC1575690,19.458806,37.189167,nan
KIC2158850,19.410528,37.515278,nan
KIC2168333,19.545722,37.593333,nan
KIC2437209,19.347333,37.726111,nan
KIC2442084,19.410667,37.761111,nan
KIC2581316,19.5085,37.860278,nan
KIC2718885,19.514389,37.943889,nan
KIC2837475,19.169889,38.081944,nan
KIC2851474,19.416611,38.042778,nan
KIC2852862,19.435056,38.043611,nan
KIC2988145,19.406778,38.1675,nan
